Prefectural level or Country level,Provincial-level regions,地级行政区或县级行政区,省级行政区,2020-01-20 00:00:00,2020-01-21 00:00:00,2020-01-22 00:00:00,2020-01-23 00:00:00,2020-01-24 00:00:00,2020-01-25 00:00:00,2020-01-26 00:00:00,2020-01-27 00:00:00,2020-01-28 00:00:00,2020-01-29 00:00:00,2020-01-30 00:00:00,2020-01-31 00:00:00,2020-02-01 00:00:00,2020-02-02 00:00:00,2020-02-03 00:00:00,2020-02-04 00:00:00,2020-02-05 00:00:00,2020-02-06 00:00:00,2020-02-07 00:00:00,2020-02-08 00:00:00,2020-02-09 00:00:00,2020-02-10 00:00:00,2020-02-11 00:00:00,2020-02-12 00:00:00,2020-02-13 00:00:00,2020-02-14 00:00:00,2020-02-15 00:00:00,2020-02-16 00:00:00,2020-02-17 00:00:00,2020-02-18 00:00:00,2020-02-19 00:00:00,2020-02-20 00:00:00,2020-02-21 00:00:00,2020-02-22 00:00:00,2020-02-23 00:00:00,2020-02-24 00:00:00,2020-02-25 00:00:00,2020-02-26 00:00:00,2020-02-27 00:00:00,2020-02-28 00:00:00,2020-02-29 00:00:00
Wuxi,Jiangsu,无锡市,江苏省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,8.0,9.0,15.0,18.0,19.0,21.0,27.0,33.0,36.0,37.0,39.0,41.0,41.0,42.0,45.0,,,
Xuzhou,Jiangsu,徐州市,江苏省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,8.0,10.0,10.0,16.0,17.0,20.0,23.0,28.0,42.0,46.0,51.0,55.0,58.0,63.0,66.0,67.0,67.0,69.0,,,
Changzhou,Jiangsu,常州市,江苏省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,5.0,6.0,6.0,6.0,11.0,11.0,11.0,11.0,20.0,20.0,27.0,27.0,29.0,36.0,36.0,36.0,41.0,41.0,48.0,,,
Suzhou,Jiangsu,苏州市,江苏省,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,11.0,13.0,13.0,16.0,17.0,17.0,26.0,26.0,31.0,31.0,33.0,38.0,42.0,49.0,50.0,57.0,57.0,59.0,,,
Nantong,Jiangsu,南通市,江苏省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,5.0,10.0,10.0,13.0,15.0,16.0,19.0,21.0,23.0,23.0,28.0,32.0,33.0,34.0,35.0,37.0,,,
Lianyungang,Jiangsu,连云港市,江苏省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,6.0,10.0,12.0,13.0,14.0,17.0,18.0,18.0,22.0,22.0,24.0,25.0,27.0,33.0,,,
Huai'an,Jiangsu,淮安市,江苏省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,11.0,13.0,21.0,28.0,28.0,32.0,34.0,35.0,38.0,39.0,46.0,46.0,50.0,,,
Yancheng,Jiangsu,盐城市,江苏省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,9.0,12.0,14.0,18.0,20.0,20.0,20.0,20.0,24.0,24.0,24.0,25.0,,,
Yangzhou,Jiangsu,扬州市,江苏省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,6.0,6.0,6.0,6.0,7.0,8.0,9.0,11.0,11.0,13.0,15.0,17.0,17.0,17.0,17.0,17.0,,,
Zhenjiang,Jiangsu,镇江市,江苏省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,6.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,,,
Taizhou,Jiangsu,泰州市,江苏省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,5.0,5.0,6.0,15.0,15.0,16.0,16.0,20.0,21.0,22.0,24.0,24.0,25.0,25.0,26.0,28.0,28.0,32.0,,,
Suqian,Jiangsu,宿迁市,江苏省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,11.0,11.0,11.0,,,
Hangzhou,Zhejiang,杭州市,浙江省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,7.0,15.0,16.0,22.0,29.0,41.0,47.0,51.0,63.0,69.0,73.0,75.0,81.0,94.0,98.0,108.0,111.0,121.0,123.0,131.0,136.0,139.0,145.0,,,
Ningbo,Zhejiang,宁波市,浙江省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,6.0,9.0,12.0,13.0,15.0,18.0,24.0,31.0,35.0,46.0,53.0,62.0,68.0,73.0,91.0,101.0,106.0,109.0,114.0,121.0,122.0,134.0,,,
Wenzhou,Zhejiang,温州市,浙江省,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,7.0,8.0,10.0,15.0,17.0,28.0,28.0,36.0,49.0,70.0,78.0,99.0,107.0,120.0,140.0,159.0,169.0,182.0,194.0,208.0,228.0,245.0,268.0,280.0,292.0,306.0,317.0,354.0,,,
Huzhou,Zhejiang,湖州市,浙江省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,,,
Jiaxing,Zhejiang,嘉兴市,浙江省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,6.0,6.0,8.0,10.0,11.0,11.0,14.0,15.0,20.0,22.0,22.0,23.0,25.0,28.0,28.0,32.0,,,
Shaoxing,Zhejiang,绍兴市,浙江省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,5.0,8.0,8.0,12.0,13.0,15.0,16.0,17.0,17.0,18.0,19.0,20.0,20.0,20.0,21.0,27.0,30.0,30.0,30.0,31.0,,,
Jinhua,Zhejiang,金华市,浙江省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,6.0,8.0,9.0,9.0,13.0,15.0,16.0,19.0,23.0,24.0,24.0,24.0,24.0,30.0,30.0,33.0,36.0,37.0,39.0,39.0,39.0,39.0,43.0,,,
Quzhou,Zhejiang,衢州市,浙江省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.0,14.0,,,
Zhoushan,Zhejiang,舟山市,浙江省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,,,
Taizhou,Zhejiang,台州市,浙江省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,11.0,11.0,14.0,14.0,17.0,25.0,27.0,35.0,38.0,46.0,49.0,53.0,60.0,63.0,64.0,69.0,74.0,77.0,84.0,92.0,98.0,98.0,98.0,101.0,,,
Lishui,Zhejiang,丽水市,浙江省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,5.0,7.0,9.0,9.0,10.0,10.0,11.0,11.0,11.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,,,
Hefei,Anhui,合肥市,安徽省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,7.0,9.0,11.0,11.0,15.0,22.0,28.0,35.0,38.0,43.0,49.0,50.0,71.0,75.0,86.0,97.0,101.0,103.0,119.0,127.0,135.0,,,
Anqing,Anhui,安庆市,安徽省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,6.0,12.0,15.0,15.0,15.0,29.0,32.0,33.0,34.0,34.0,39.0,44.0,53.0,55.0,61.0,65.0,69.0,69.0,74.0,,,
Chizhou,Anhui,池州市,安徽省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,6.0,6.0,7.0,10.0,10.0,10.0,10.0,13.0,13.0,13.0,,,
Ma'anshan,Anhui,马鞍山市,安徽省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,6.0,8.0,9.0,10.0,10.0,12.0,14.0,15.0,15.0,17.0,19.0,19.0,20.0,21.0,25.0,,,
Fuyang,Anhui,阜阳市,安徽省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,9.0,11.0,13.0,13.0,17.0,17.0,23.0,28.0,32.0,37.0,41.0,47.0,64.0,79.0,90.0,99.0,102.0,104.0,109.0,112.0,,,
Suzhou,Anhui,宿州市,安徽省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,8.0,10.0,11.0,11.0,13.0,16.0,17.0,20.0,22.0,23.0,26.0,26.0,29.0,29.0,30.0,,,
Bengbu,Anhui,蚌埠市,安徽省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,7.0,9.0,13.0,21.0,30.0,40.0,56.0,81.0,101.0,107.0,113.0,119.0,127.0,,,
Bozhou,Anhui,亳州市,安徽省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,7.0,7.0,12.0,16.0,19.0,25.0,35.0,35.0,47.0,58.0,65.0,70.0,73.0,80.0,81.0,87.0,89.0,,,
Huaibei,Anhui,淮北市,安徽省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,6.0,6.0,6.0,10.0,10.0,11.0,13.0,13.0,14.0,15.0,15.0,17.0,17.0,20.0,22.0,,,
Wuhu,Anhui,芜湖市,安徽省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,8.0,11.0,13.0,13.0,17.0,17.0,21.0,25.0,25.0,27.0,27.0,28.0,28.0,,,
Tongling,Anhui,铜陵市,安徽省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,7.0,7.0,7.0,7.0,9.0,10.0,10.0,10.0,10.0,11.0,12.0,12.0,12.0,13.0,14.0,15.0,18.0,22.0,22.0,,,
Huainan,Anhui,淮南市,安徽省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,4.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,11.0,12.0,14.0,14.0,15.0,15.0,18.0,18.0,20.0,,,
Chuzhou,Anhui,滁州市,安徽省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,,
Lu'an,Anhui,六安市,安徽省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,8.0,15.0,16.0,21.0,23.0,30.0,35.0,39.0,43.0,44.0,45.0,46.0,48.0,,,
Xuancheng,Anhui,宣城市,安徽省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,
Huangshan,Anhui,黄山市,安徽省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,
Fuzhou,Fujian,福州市,福建省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiamen,Fujian,厦门市,福建省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhangzhou,Fujian,漳州市,福建省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quanzhou,Fujian,泉州市,福建省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanming,Fujian,三明市,福建省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Putian,Fujian,莆田市,福建省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanping,Fujian,南平市,福建省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Longyan,Fujian,龙岩市,福建省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningde,Fujian,宁德市,福建省,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanchang,Jiangxi,南昌市,江西省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,7.0,10.0,14.0,20.0,27.0,35.0,46.0,53.0,61.0,67.0,72.0,75.0,89.0,95.0,114.0,133.0,145.0,162.0,178.0,181.0,184.0,187.0,,,,
Xinyu,Jiangxi,新余市,江西省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,8.0,13.0,18.0,22.0,26.0,28.0,31.0,34.0,37.0,44.0,46.0,58.0,68.0,80.0,87.0,95.0,103.0,109.0,111.0,,,,
Shangrao,Jiangxi,上饶市,江西省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,7.0,12.0,13.0,15.0,17.0,18.0,20.0,31.0,35.0,39.0,47.0,55.0,64.0,75.0,88.0,90.0,97.0,101.0,,,,
Jiujiang,Jiangxi,九江市,江西省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,4.0,6.0,7.0,13.0,14.0,14.0,16.0,18.0,22.0,22.0,30.0,33.0,44.0,47.0,47.0,51.0,57.0,62.0,71.0,,,,
Yichun,Jiangxi,宜春市,江西省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,6.0,6.0,10.0,10.0,16.0,16.0,18.0,20.0,20.0,24.0,30.0,33.0,42.0,53.0,58.0,72.0,76.0,84.0,90.0,,,,
Ganzhou,Jiangxi,赣州市,江西省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,7.0,8.0,10.0,12.0,14.0,17.0,18.0,20.0,24.0,28.0,34.0,40.0,47.0,49.0,53.0,57.0,,,,
Fuzhou,Jiangxi,抚州市,江西省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,7.0,7.0,9.0,9.0,11.0,14.0,14.0,17.0,20.0,22.0,28.0,29.0,35.0,37.0,46.0,47.0,51.0,52.0,58.0,,,,
Pingxiang,Jiangxi,萍乡市,江西省,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,6.0,7.0,9.0,11.0,11.0,13.0,16.0,16.0,18.0,,,,
Ji'an,Jiangxi,吉安市,江西省,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,5.0,6.0,7.0,9.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,13.0,12.0,13.0,,,,
Yingtan,Jiangxi,鹰潭市,江西省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,6.0,6.0,10.0,10.0,,,,
Jingdezhen,Jiangxi,景德镇市,江西省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,
Ganjiang new area,Jiangxi,赣江新区,江西省,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Jinan,Shandong,济南市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,11.0,11.0,11.0,11.0,13.0,16.0,17.0,18.0,22.0,24.0,24.0,24.0,24.0,25.0,25.0,,
Qingdao,Shandong,青岛市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,7.0,10.0,11.0,12.0,13.0,15.0,19.0,22.0,26.0,26.0,28.0,29.0,33.0,34.0,34.0,36.0,38.0,39.0,42.0,45.0,,
Zibo,Shandong,淄博市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,6.0,6.0,9.0,10.0,14.0,14.0,16.0,16.0,18.0,18.0,,
Zaozhuang,Shandong,枣庄市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,10.0,11.0,14.0,15.0,18.0,19.0,20.0,22.0,22.0,,
Yantai,Shandong,烟台市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,7.0,10.0,12.0,13.0,13.0,13.0,13.0,15.0,17.0,18.0,19.0,19.0,20.0,23.0,26.0,28.0,,
Weifang,Shandong,潍坊市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,6.0,7.0,9.0,10.0,11.0,14.0,15.0,17.0,17.0,18.0,22.0,22.0,24.0,24.0,24.0,,
Jining,Shandong,济宁市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,3.0,3.0,4.0,7.0,8.0,8.0,8.0,9.0,12.0,14.0,15.0,18.0,18.0,20.0,22.0,27.0,29.0,29.0,31.0,31.0,34.0,35.0,43.0,43.0,,
Tai'an,Shandong,泰安市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,9.0,12.0,18.0,21.0,21.0,22.0,22.0,23.0,24.0,,
Weihai,Shandong,威海市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,11.0,16.0,20.0,21.0,22.0,25.0,27.0,27.0,28.0,,
Rizhao,Shandong,日照市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0,11.0,11.0,12.0,12.0,,
Linyi,Shandong,临沂市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,6.0,9.0,10.0,12.0,13.0,25.0,29.0,32.0,35.0,37.0,41.0,43.0,44.0,44.0,44.0,44.0,45.0,45.0,45.0,,
Dezhou,Shandong,德州市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,9.0,9.0,9.0,11.0,11.0,12.0,12.0,15.0,15.0,15.0,15.0,,
Liaocheng,Shandong,聊城市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,10.0,11.0,12.0,18.0,18.0,21.0,22.0,22.0,24.0,25.0,28.0,30.0,32.0,,
Binzhou,Shandong,滨州市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,8.0,9.0,9.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,,
Heze,Shandong,菏泽市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,5.0,6.0,6.0,7.0,7.0,9.0,11.0,13.0,13.0,13.0,13.0,14.0,14.0,15.0,16.0,17.0,17.0,17.0,17.0,,
Dongying,Shandong,东营市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Laiwu,Shandong,莱芜市,山东省,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Xinyang,Henan,信阳市,河南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhengzhou,Henan,郑州市,河南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanyang,Henan,南阳市,河南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhumadian,Henan,驻马店市,河南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shangqiu,Henan,商丘市,河南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhoukou,Henan,周口市,河南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pingdingshan,Henan,平顶山市,河南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinxiang,Henan,新乡市,河南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anyang,Henan,安阳市,河南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xuchang,Henan,许昌市,河南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luohe,Henan,漯河市,河南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiaozuo,Henan,焦作市,河南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luoyang,Henan,洛阳市,河南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaifeng,Henan,开封市,河南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebi,Henan,鹤壁市,河南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puyang,Henan,濮阳市,河南省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
